YYYYMM,DELHI-Thermal,DELHI-Natural Gas,DELHI-Nuclear,DELHI-Hydro,DELHI-Total,HARYANA-Thermal,HARYANA-Natural Gas,HARYANA-Nuclear,HARYANA-Hydro,HARYANA-Total,HIMACHAL PRADESH-Thermal,HIMACHAL PRADESH-Natural Gas,HIMACHAL PRADESH-Nuclear,HIMACHAL PRADESH-Hydro,HIMACHAL PRADESH-Total,JAMMU AND KASHMIR-Thermal,JAMMU AND KASHMIR-Natural Gas,JAMMU AND KASHMIR-Nuclear,JAMMU AND KASHMIR-Hydro,JAMMU AND KASHMIR-Total,PUNJAB-Thermal,PUNJAB-Natural Gas,PUNJAB-Nuclear,PUNJAB-Hydro,PUNJAB-Total,RAJASTHAN-Thermal,RAJASTHAN-Natural Gas,RAJASTHAN-Nuclear,RAJASTHAN-Hydro,RAJASTHAN-Total,UTTAR PRADESH-Thermal,UTTAR PRADESH-Natural Gas,UTTAR PRADESH-Nuclear,UTTAR PRADESH-Hydro,UTTAR PRADESH-Total,UTTARAKHAND-Thermal,UTTARAKHAND-Natural Gas,UTTARAKHAND-Nuclear,UTTARAKHAND-Hydro,UTTARAKHAND-Total,CHHATTISGARH-Thermal,CHHATTISGARH-Natural Gas,CHHATTISGARH-Nuclear,CHHATTISGARH-Hydro,CHHATTISGARH-Total,GOA-Thermal,GOA-Natural Gas,GOA-Nuclear,GOA-Hydro,GOA-Total,GUJARAT-Thermal,GUJARAT-Natural Gas,GUJARAT-Nuclear,GUJARAT-Hydro,GUJARAT-Total,MADHYA PRADESH-Thermal,MADHYA PRADESH-Natural Gas,MADHYA PRADESH-Nuclear,MADHYA PRADESH-Hydro,MADHYA PRADESH-Total,MAHARASHTRA-Thermal,MAHARASHTRA-Natural Gas,MAHARASHTRA-Nuclear,MAHARASHTRA-Hydro,MAHARASHTRA-Total,ANDHRA PRADESH-Thermal,ANDHRA PRADESH-Natural Gas,ANDHRA PRADESH-Nuclear,ANDHRA PRADESH-Hydro,ANDHRA PRADESH-Total,KARNATAKA-Thermal,KARNATAKA-Natural Gas,KARNATAKA-Nuclear,KARNATAKA-Hydro,KARNATAKA-Total,KERALA-Thermal,KERALA-Natural Gas,KERALA-Nuclear,KERALA-Hydro,KERALA-Total,LAKSHADWEEP-Thermal,LAKSHADWEEP-Natural Gas,LAKSHADWEEP-Nuclear,LAKSHADWEEP-Hydro,LAKSHADWEEP-Total,PUDUCHERRY-Thermal,PUDUCHERRY-Natural Gas,PUDUCHERRY-Nuclear,PUDUCHERRY-Hydro,PUDUCHERRY-Total,TAMIL NADU-Thermal,TAMIL NADU-Natural Gas,TAMIL NADU-Nuclear,TAMIL NADU-Hydro,TAMIL NADU-Total,ANDAMAN & NICOBAR ISLANDS-Thermal,ANDAMAN & NICOBAR ISLANDS-Natural Gas,ANDAMAN & NICOBAR ISLANDS-Nuclear,ANDAMAN & NICOBAR ISLANDS-Hydro,ANDAMAN & NICOBAR ISLANDS-Total,BIHAR-Thermal,BIHAR-Natural Gas,BIHAR-Nuclear,BIHAR-Hydro,BIHAR-Total,JHARKHAND-Thermal,JHARKHAND-Natural Gas,JHARKHAND-Nuclear,JHARKHAND-Hydro,JHARKHAND-Total,ODISHA-Thermal,ODISHA-Natural Gas,ODISHA-Nuclear,ODISHA-Hydro,ODISHA-Total,SIKKIM-Thermal,SIKKIM-Natural Gas,SIKKIM-Nuclear,SIKKIM-Hydro,SIKKIM-Total,WEST BENGAL-Thermal,WEST BENGAL-Natural Gas,WEST BENGAL-Nuclear,WEST BENGAL-Hydro,WEST BENGAL-Total,ARUNACHAL PRADESH-Thermal,ARUNACHAL PRADESH-Natural Gas,ARUNACHAL PRADESH-Nuclear,ARUNACHAL PRADESH-Hydro,ARUNACHAL PRADESH-Total,ASSAM-Thermal,ASSAM-Natural Gas,ASSAM-Nuclear,ASSAM-Hydro,ASSAM-Total,MANIPUR-Thermal,MANIPUR-Natural Gas,MANIPUR-Nuclear,MANIPUR-Hydro,MANIPUR-Total,MEGHALAYA-Thermal,MEGHALAYA-Natural Gas,MEGHALAYA-Nuclear,MEGHALAYA-Hydro,MEGHALAYA-Total,MIZORAM-Thermal,MIZORAM-Natural Gas,MIZORAM-Nuclear,MIZORAM-Hydro,MIZORAM-Total,NAGALAND-Thermal,NAGALAND-Natural Gas,NAGALAND-Nuclear,NAGALAND-Hydro,NAGALAND-Total,TRIPURA-Thermal,TRIPURA-Natural Gas,TRIPURA-Nuclear,TRIPURA-Hydro,TRIPURA-Total,TELANGANA-Thermal,TELANGANA-Natural Gas,TELANGANA-Nuclear,TELANGANA-Hydro,TELANGANA-Total,LADAKH-Thermal,LADAKH-Natural Gas,LADAKH-Nuclear,LADAKH-Hydro,LADAKH-Total,INDIA-Thermal,INDIA-Natural Gas,INDIA-Nuclear,INDIA-Hydro,INDIA-Total
201207,840,1708.4,0,0,2548.4,5480,431.59,0,0,5911.59,0,0,0,7749.3,7749.3,0,175,0,2340,2515,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,11490,5134.81,440,1990,19054.81,6692.5,0,0,2395,9087.5,12846,3072,1400,2887,20205,10029.3,3370.4,0,3783.35,17183.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,7888,0,440,2122.2,10450.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4620,0,0,210,4830,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,118456.87,17832.25,4780,39291.4,180360.52
201208,840,1708.4,0,0,2548.4,5480,431.59,0,0,5911.59,0,0,0,7749.3,7749.3,0,175,0,2340,2515,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,12290,5134.81,440,1990,19854.81,6942.5,0,0,2395,9337.5,13146,3072,1400,2887,20505,10029.3,3370.4,0,3783.35,17183.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,7888,0,440,2122.2,10450.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4620,0,0,210,4830,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,119806.87,17832.25,4780,39291.4,181710.52
201209,840,1708.4,0,0,2548.4,5480,431.59,0,0,5911.59,0,0,0,7749.3,7749.3,0,175,0,2340,2515,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,12290,5134.81,440,1990,19854.81,6942.5,0,0,2395,9337.5,13866,3072,1400,2887,21225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,7888,0,440,2122.2,10450.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4620,0,0,210,4830,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,120676.87,17832.25,4780,39291.4,182580.52
201210,840,1708.4,0,0,2548.4,5480,431.59,0,0,5911.59,0,0,0,7749.3,7749.3,0,175,0,2340,2515,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,13090,5134.81,440,1990,20654.81,6942.5,0,0,2395,9337.5,13866,3072,1400,2887,21225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8488,0,440,2122.2,11050.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4620,0,0,210,4830,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,122076.87,17832.25,4780,39291.4,183980.52
201211,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2373,2548,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,13090,5134.81,440,1990,20654.81,6942.5,0,0,2395,9337.5,13866,3072,1400,2887,21225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8488,0,440,2122.2,11050.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4890,0,0,210,5100,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,122846.87,17832.25,4780,39324.4,184783.52
201212,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2373,2548,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,13090,5134.81,440,1990,20654.81,6942.5,0,0,2395,9337.5,13866,3072,1400,2887,21225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8488,0,440,2137.2,11065.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4890,0,0,210,5100,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1040.2,13275.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,122846.87,17832.25,4780,39339.4,184798.52
201301,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2373,2548,2620,0,0,1051,3671,4280,863.13,1180,411,6734.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9828,0,0,120,9948,0,48,0,0,48,13890,5134.81,440,1990,21454.81,6880,0,0,2395,9275,13866,3072,1400,2887,21225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8488,0,440,2137.2,11065.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4890,0,0,210,5100,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1073.2,13308.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,232.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,123584.37,17832.25,4780,39372.4,185569.02
201302,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2384,2559,2620,0,0,1051,3671,4415,863.13,1180,411,6869.13,15333,1493.14,440,501.6,17767.74,0,0,0,3426.35,3426.35,9878,0,0,120,9998,0,48,0,0,48,13890,5517.31,440,1990,21837.31,7480,0,0,2395,9875,14166,3072,1400,2887,21525,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8488,0,440,2137.2,11065.2,40.05,0,0,0,40.05,2770,0,0,0,2770,4890,0,0,210,5100,6290,0,0,2027.5,8317.5,0,0,0,570,570,12065,170,0,1106.2,13341.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,290,290,0,0,0,0,0,0,0,0,75,75,0,595.8,0,0,595.8,0,0,0,0,0,0,0,0,0,0,124669.37,18578.05,4780,39416.4,187443.82
201303,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2384,2559,2620,0,0,1051,3671,4820,973.13,1180,411,7384.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,9878,0,0,120,9998,0,48,0,0,48,15190,5517.31,440,1990,23137.31,8480,0,0,2395,10875,15866,3072,1400,2887,23225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8571.7,1016.3,440,2137.2,12165.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,570,570,12065,170,0,1139.2,13374.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.5,0,0,595.5,0,0,0,0,0,0,0,0,0,0,130528.07,19704.05,4780,39491.4,194503.52
201304,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2384,2559,2620,0,0,1051,3671,4820,973.13,1180,411,7384.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10378,0,0,120,10498,0,48,0,0,48,15190,5868.31,440,1990,23488.31,8480,0,0,2395,10875,15866,3072,1400,2887,23225,10179.3,3370.4,0,3783.35,17333.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8571.7,1016.3,440,2137.2,12165.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6790,0,0,2027.5,8817.5,0,0,0,570,570,12065,170,0,1139.2,13374.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.5,0,0,595.5,0,0,0,0,0,0,0,0,0,0,131178.07,20055.05,4780,39491.4,195504.52
201305,840,1708.4,0,0,2548.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2384,2559,2620,0,0,1051,3671,4820,973.13,1180,411,7384.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10378,0,0,120,10498,0,48,0,0,48,15190,5868.31,440,1990,23488.31,8480,0,0,2395,10875,15866,3072,1400,2887,23225,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8571.7,1016.3,440,2137.2,12165.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6790,0,0,2027.5,8817.5,0,0,0,570,570,12065,170,0,1139.2,13374.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.5,0,0,595.5,0,0,0,0,0,0,0,0,0,0,131328.07,20055.05,4780,39491.4,195654.52
201306,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7749.3,7749.3,0,175,0,2384,2559,2620,0,0,1051,3671,5480,973.13,1180,411,8044.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10378,0,0,120,10498,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9140,0,0,2395,11535,16526,3072,1400,2887,23885,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8721.7,1016.3,440,2137.2,12315.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.5,0,0,595.5,0,0,0,0,0,0,0,0,0,0,133308.07,20305.05,4780,39623.4,198016.52
201307,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2384,2559,2620,0,0,1051,3671,5480,973.13,1180,411,8044.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10378,0,0,120,10498,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9140,0,0,2395,11535,16526,3072,1400,2887,23885,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8721.7,1016.3,440,2137.2,12315.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.5,0,0,595.5,0,0,0,0,0,0,0,0,0,0,133308.07,20305.05,4780,39641.4,198034.52
201308,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2384,2559,2620,0,0,1051,3671,5480,973.13,1180,411,8044.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9140,0,0,2395,11535,16826,3072,1400,2887,24185,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,8721.7,1016.3,440,2137.2,12315.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.8,0,0,595.8,0,0,0,0,0,0,0,0,0,0,134208.07,20305.35,4780,39641.4,198934.82
201309,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2384,2559,2620,0,0,1051,3671,5730,973.13,1180,411,8294.13,15583,1493.14,440,501.6,18017.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9140,0,0,2395,11535,16826,3072,1400,2887,24185,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9321.7,1016.3,440,2167.2,12945.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.8,0,0,595.8,0,0,0,0,0,0,0,0,0,0,135058.07,20305.35,4780,39671.4,199814.82
201310,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2504,2679,2620,0,0,1051,3671,5730,973.13,1180,411,8294.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9140,0,0,2395,11535,16826,3072,1400,2887,24185,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9321.7,1016.3,440,2167.2,12945.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,595.8,0,0,595.8,0,0,0,0,0,0,0,0,0,0,135558.07,20305.35,4780,39791.4,200434.82
201311,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2609,2784,2620,0,0,1051,3671,5730,973.13,1180,411,8294.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,9740,0,0,2395,12135,17126,3072,1400,2887,24485,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9321.7,1016.3,440,2167.2,12945.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,136458.07,20326.35,4780,39896.4,201460.82
201312,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2609,2784,3320,0,0,1051,4371,6390,973.13,1180,411,8954.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,10035,0,0,2395,12430,17126,3072,1400,2887,24485,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9321.7,1016.3,440,2167.2,12945.2,40.05,0,0,0,40.05,2770,0,0,0,2770,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,138113.07,20326.35,4780,39896.4,203115.82
201401,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7767.3,7767.3,0,175,0,2609,2784,3320,0,0,1051,4371,6390,973.13,1180,411,8954.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,10978,0,0,120,11098,0,48,0,0,48,15190,5868.31,440,1990,23488.31,10695,0,0,2395,13090,17126,3072,1400,2887,24485,10329.3,3370.4,0,3783.35,17483.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9471.7,1016.3,440,2167.2,13095.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,139583.07,20326.35,4780,39896.4,204585.82
201402,840,1958.4,0,0,2798.4,5980,431.59,0,0,6411.59,0,0,0,7897.3,7897.3,0,175,0,2669,2844,3320,0,0,1051,4371,6390,973.13,1180,411,8954.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,12178,0,0,120,12298,0,48,0,0,48,15190,6619.31,440,1990,24239.31,10570,0,0,2395,12965,17666,3072,1400,2887,25025,10479.3,3370.4,0,3783.35,17633.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9471.7,1016.3,440,2167.2,13095.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,6640,0,0,2027.5,8667.5,0,0,0,669,669,12065,170,0,1172.2,13407.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,141348.07,21077.35,4780,40086.4,207291.82
201403,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8294.64,8294.64,0,175,0,2669,2844,3320,0,0,1051,4371,6390,973.13,1180,411,8954.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,13908,0,0,120,14028,0,48,0,0,48,15190,7019.31,440,1990,24639.31,11230,0,0,2395,13625,18626,3072,1400,2887,25985,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2167.2,13595.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7330,0,0,2027.5,9357.5,0,0,0,669,669,12315,170,0,1172.2,13657.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,146138.07,21727.35,4780,40523.74,213169.16
201404,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8276.64,8276.64,0,175,0,2669,2844,3320,0,0,1051,4371,6390,973.13,1180,411,8954.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14043,0,0,120,14163,0,48,0,0,48,15190,7019.31,440,1990,24639.31,11167.5,0,0,2395,13562.5,18626,3072,1400,2887,25985,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2167.2,13595.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7330,0,0,2027.5,9357.5,0,0,0,669,669,12315,170,0,1172.2,13657.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,146210.57,21727.35,4780,40505.74,213223.66
