YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-02-2022,0,Renewable,Manipur,Wind
01-02-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-02-2022,0,Renewable,Manipur,Bio Other Cogen
01-02-2022,0,Renewable,Manipur,Bio Waste
01-02-2022,0,Renewable,Manipur,Solar Ground
01-02-2022,6.36,Renewable,Manipur,Solar Rooftop
01-02-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-02-2022,5.89,Renewable,Manipur,Solar Offgrid
01-02-2022,0,Renewable,Manipur,Solar Hybrid
01-02-2022,0,Renewable,Manipur,Solar Ground Based
01-02-2022,0,Renewable,Manipur,Solar Rooftop
01-02-2022,0,Renewable,Manipur,Solar Hybrid
01-02-2022,0,Renewable,Manipur,Solar Offgrid
01-03-2022,36,Non-Renewable,Manipur,Thermal
01-03-2022,0,Non-Renewable,Manipur,Natural Gas
01-03-2022,0,Non-Renewable,Manipur,Nuclear
01-03-2022,105,Non-Renewable,Manipur,Hydro
01-03-2022,5.45,Renewable,Manipur,Small Hydro
01-03-2022,0,Renewable,Manipur,Wind
01-03-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-03-2022,0,Renewable,Manipur,Bio Other Cogen
01-03-2022,0,Renewable,Manipur,Bio Waste
01-03-2022,0,Renewable,Manipur,Solar Ground
01-03-2022,6.36,Renewable,Manipur,Solar Rooftop
01-03-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-03-2022,5.89,Renewable,Manipur,Solar Offgrid
01-03-2022,0,Renewable,Manipur,Solar Hybrid
01-03-2022,0,Renewable,Manipur,Solar Ground Based
01-03-2022,0,Renewable,Manipur,Solar Rooftop
01-03-2022,0,Renewable,Manipur,Solar Hybrid
01-03-2022,0,Renewable,Manipur,Solar Offgrid
01-04-2022,36,Non-Renewable,Manipur,Thermal
01-04-2022,0,Non-Renewable,Manipur,Natural Gas
01-04-2022,0,Non-Renewable,Manipur,Nuclear
01-04-2022,105,Non-Renewable,Manipur,Hydro
01-04-2022,5.45,Renewable,Manipur,Small Hydro
01-04-2022,0,Renewable,Manipur,Wind
01-04-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-04-2022,0,Renewable,Manipur,Bio Other Cogen
01-04-2022,0,Renewable,Manipur,Bio Waste
01-04-2022,0,Renewable,Manipur,Solar Ground
01-04-2022,0,Renewable,Manipur,Solar Rooftop
01-04-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-04-2022,0,Renewable,Manipur,Solar Offgrid
01-04-2022,0,Renewable,Manipur,Solar Hybrid
01-04-2022,0,Renewable,Manipur,Solar Ground Based
01-04-2022,0,Renewable,Manipur,Solar Rooftop
01-04-2022,0,Renewable,Manipur,Solar Hybrid
01-04-2022,0,Renewable,Manipur,Solar Offgrid
01-05-2022,36,Non-Renewable,Manipur,Thermal
01-05-2022,0,Non-Renewable,Manipur,Natural Gas
01-05-2022,0,Non-Renewable,Manipur,Nuclear
01-05-2022,105,Non-Renewable,Manipur,Hydro
01-05-2022,5.45,Renewable,Manipur,Small Hydro
01-05-2022,0,Renewable,Manipur,Wind
01-05-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-05-2022,0,Renewable,Manipur,Bio Other Cogen
01-05-2022,0,Renewable,Manipur,Bio Waste
01-05-2022,0,Renewable,Manipur,Solar Ground
01-05-2022,0,Renewable,Manipur,Solar Rooftop
01-05-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-05-2022,0,Renewable,Manipur,Solar Offgrid
01-05-2022,0,Renewable,Manipur,Solar Hybrid
01-05-2022,0,Renewable,Manipur,Solar Ground Based
01-05-2022,0,Renewable,Manipur,Solar Rooftop
01-05-2022,0,Renewable,Manipur,Solar Hybrid
01-05-2022,0,Renewable,Manipur,Solar Offgrid
01-06-2022,36,Non-Renewable,Manipur,Thermal
01-06-2022,0,Non-Renewable,Manipur,Natural Gas
01-06-2022,0,Non-Renewable,Manipur,Nuclear
01-06-2022,105,Non-Renewable,Manipur,Hydro
01-06-2022,5.45,Renewable,Manipur,Small Hydro
01-06-2022,0,Renewable,Manipur,Wind
01-06-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-06-2022,0,Renewable,Manipur,Bio Other Cogen
01-06-2022,0,Renewable,Manipur,Bio Waste
01-06-2022,0,Renewable,Manipur,Solar Ground
01-06-2022,0,Renewable,Manipur,Solar Rooftop
01-06-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-06-2022,0,Renewable,Manipur,Solar Offgrid
01-06-2022,0,Renewable,Manipur,Solar Hybrid
01-06-2022,0,Renewable,Manipur,Solar Ground Based
01-06-2022,0,Renewable,Manipur,Solar Rooftop
01-06-2022,0,Renewable,Manipur,Solar Hybrid
01-06-2022,0,Renewable,Manipur,Solar Offgrid
01-07-2022,36,Non-Renewable,Manipur,Thermal
01-07-2022,0,Non-Renewable,Manipur,Natural Gas
01-07-2022,0,Non-Renewable,Manipur,Nuclear
01-07-2022,105,Non-Renewable,Manipur,Hydro
01-07-2022,5.45,Renewable,Manipur,Small Hydro
01-07-2022,0,Renewable,Manipur,Wind
01-07-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-07-2022,0,Renewable,Manipur,Bio Other Cogen
01-07-2022,0,Renewable,Manipur,Bio Waste
01-07-2022,0,Renewable,Manipur,Solar Ground
01-07-2022,6.36,Renewable,Manipur,Solar Rooftop
01-07-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-07-2022,5.9,Renewable,Manipur,Solar Offgrid
01-07-2022,0,Renewable,Manipur,Solar Hybrid
01-07-2022,0,Renewable,Manipur,Solar Ground Based
01-07-2022,0,Renewable,Manipur,Solar Rooftop
01-07-2022,0,Renewable,Manipur,Solar Hybrid
01-07-2022,0,Renewable,Manipur,Solar Offgrid
01-08-2022,36,Non-Renewable,Manipur,Thermal
01-08-2022,0,Non-Renewable,Manipur,Natural Gas
01-08-2022,0,Non-Renewable,Manipur,Nuclear
01-08-2022,105,Non-Renewable,Manipur,Hydro
01-08-2022,5.45,Renewable,Manipur,Small Hydro
01-08-2022,0,Renewable,Manipur,Wind
01-08-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-08-2022,0,Renewable,Manipur,Bio Other Cogen
01-08-2022,0,Renewable,Manipur,Bio Waste
01-08-2022,0,Renewable,Manipur,Solar Ground
01-08-2022,0,Renewable,Manipur,Solar Rooftop
01-08-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-08-2022,0,Renewable,Manipur,Solar Offgrid
01-08-2022,0,Renewable,Manipur,Solar Hybrid
01-08-2022,0,Renewable,Manipur,Solar Ground Based
01-08-2022,0,Renewable,Manipur,Solar Rooftop
01-08-2022,0,Renewable,Manipur,Solar Hybrid
01-08-2022,0,Renewable,Manipur,Solar Offgrid
01-09-2022,36,Non-Renewable,Manipur,Thermal
01-09-2022,0,Non-Renewable,Manipur,Natural Gas
01-09-2022,0,Non-Renewable,Manipur,Nuclear
01-09-2022,105,Non-Renewable,Manipur,Hydro
01-09-2022,5.45,Renewable,Manipur,Small Hydro
01-09-2022,0,Renewable,Manipur,Wind
01-09-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-09-2022,0,Renewable,Manipur,Bio Other Cogen
01-09-2022,0,Renewable,Manipur,Bio Waste
01-09-2022,0,Renewable,Manipur,Solar Ground
01-09-2022,6.36,Renewable,Manipur,Solar Rooftop
01-09-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-09-2022,5.92,Renewable,Manipur,Solar Offgrid
01-09-2022,0,Renewable,Manipur,Solar Hybrid
01-09-2022,0,Renewable,Manipur,Solar Ground Based
01-09-2022,0,Renewable,Manipur,Solar Rooftop
01-09-2022,0,Renewable,Manipur,Solar Hybrid
01-09-2022,0,Renewable,Manipur,Solar Offgrid
01-10-2022,36,Non-Renewable,Manipur,Thermal
01-10-2022,0,Non-Renewable,Manipur,Natural Gas
01-10-2022,0,Non-Renewable,Manipur,Nuclear
01-10-2022,105,Non-Renewable,Manipur,Hydro
01-11-2022,36,Non-Renewable,Manipur,Thermal
01-11-2022,0,Non-Renewable,Manipur,Natural Gas
01-11-2022,0,Non-Renewable,Manipur,Nuclear
01-11-2022,105,Non-Renewable,Manipur,Hydro
01-11-2022,5.45,Renewable,Manipur,Small Hydro
01-11-2022,0,Renewable,Manipur,Wind
01-11-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-11-2022,0,Renewable,Manipur,Bio Other Cogen
01-11-2022,0,Renewable,Manipur,Bio Waste
01-11-2022,0,Renewable,Manipur,Solar Ground
01-11-2022,0,Renewable,Manipur,Solar Rooftop
01-11-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-11-2022,0,Renewable,Manipur,Solar Offgrid
01-11-2022,0,Renewable,Manipur,Solar Hybrid
01-11-2022,0,Renewable,Manipur,Solar Ground Based
01-11-2022,6.36,Renewable,Manipur,Solar Rooftop
01-11-2022,0,Renewable,Manipur,Solar Hybrid
01-11-2022,5.92,Renewable,Manipur,Solar Offgrid
01-12-2022,36,Non-Renewable,Manipur,Thermal
01-12-2022,0,Non-Renewable,Manipur,Natural Gas
01-12-2022,0,Non-Renewable,Manipur,Nuclear
01-12-2022,105,Non-Renewable,Manipur,Hydro
01-12-2022,5.45,Renewable,Manipur,Small Hydro
01-12-2022,0,Renewable,Manipur,Wind
01-12-2022,0,Renewable,Manipur,Bio Bagasse Cogen
01-12-2022,0,Renewable,Manipur,Bio Other Cogen
01-12-2022,0,Renewable,Manipur,Bio Waste
01-12-2022,0,Renewable,Manipur,Solar Ground
01-12-2022,0,Renewable,Manipur,Solar Rooftop
01-12-2022,0,Renewable,Manipur,Bio Waster Offgrid
01-12-2022,0,Renewable,Manipur,Solar Offgrid
01-12-2022,0,Renewable,Manipur,Solar Hybrid
01-12-2022,0,Renewable,Manipur,Solar Ground Based
01-12-2022,6.36,Renewable,Manipur,Solar Rooftop
01-12-2022,0,Renewable,Manipur,Solar Hybrid
01-12-2022,5.92,Renewable,Manipur,Solar Offgrid
01-01-2023,36,Non-Renewable,Manipur,Thermal
01-01-2023,0,Non-Renewable,Manipur,Natural Gas
01-01-2023,0,Non-Renewable,Manipur,Nuclear
01-01-2023,105,Non-Renewable,Manipur,Hydro
01-01-2023,5.45,Renewable,Manipur,Small Hydro
01-01-2023,0,Renewable,Manipur,Wind
01-01-2023,0,Renewable,Manipur,Bio Bagasse Cogen
01-01-2023,0,Renewable,Manipur,Bio Other Cogen
01-01-2023,0,Renewable,Manipur,Bio Waste
01-01-2023,0,Renewable,Manipur,Solar Ground
01-01-2023,0,Renewable,Manipur,Solar Rooftop
01-01-2023,0,Renewable,Manipur,Bio Waster Offgrid
01-01-2023,0,Renewable,Manipur,Solar Offgrid
01-01-2023,0,Renewable,Manipur,Solar Hybrid
01-01-2023,0,Renewable,Manipur,Solar Ground Based
01-01-2023,6.36,Renewable,Manipur,Solar Rooftop
01-01-2023,0,Renewable,Manipur,Solar Hybrid
01-01-2023,5.92,Renewable,Manipur,Solar Offgrid
01-03-2019,0,Non-Renewable,Meghalaya,Thermal
01-03-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-03-2019,0,Non-Renewable,Meghalaya,Nuclear
01-03-2019,372,Non-Renewable,Meghalaya,Hydro
01-03-2019,32.53,Renewable,Meghalaya,Small Hydro
01-03-2019,0,Renewable,Meghalaya,Wind
01-03-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-03-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-03-2019,0,Renewable,Meghalaya,Bio Waste
01-03-2019,0,Renewable,Meghalaya,Solar Ground
01-03-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-03-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-03-2019,0,Renewable,Meghalaya,Solar Offgrid
01-03-2019,0,Renewable,Meghalaya,Solar Hybrid
01-03-2019,0,Renewable,Meghalaya,Solar Ground Based
01-03-2019,0,Renewable,Meghalaya,Solar Rooftop
01-03-2019,0,Renewable,Meghalaya,Solar Hybrid
01-03-2019,0,Renewable,Meghalaya,Solar Offgrid
01-04-2019,0,Non-Renewable,Meghalaya,Thermal
01-04-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-04-2019,0,Non-Renewable,Meghalaya,Nuclear
01-04-2019,322,Non-Renewable,Meghalaya,Hydro
01-04-2019,32.53,Renewable,Meghalaya,Small Hydro
01-04-2019,0,Renewable,Meghalaya,Wind
01-04-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-04-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-04-2019,0,Renewable,Meghalaya,Bio Waste
01-04-2019,0,Renewable,Meghalaya,Solar Ground
01-04-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-04-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-04-2019,0,Renewable,Meghalaya,Solar Offgrid
01-04-2019,0,Renewable,Meghalaya,Solar Hybrid
01-04-2019,0,Renewable,Meghalaya,Solar Ground Based
01-04-2019,0,Renewable,Meghalaya,Solar Rooftop
01-04-2019,0,Renewable,Meghalaya,Solar Hybrid
01-04-2019,0,Renewable,Meghalaya,Solar Offgrid
01-05-2019,0,Non-Renewable,Meghalaya,Thermal
01-05-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-05-2019,0,Non-Renewable,Meghalaya,Nuclear
01-05-2019,322,Non-Renewable,Meghalaya,Hydro
01-05-2019,32.53,Renewable,Meghalaya,Small Hydro
01-05-2019,0,Renewable,Meghalaya,Wind
01-05-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-05-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-05-2019,0,Renewable,Meghalaya,Bio Waste
01-05-2019,0,Renewable,Meghalaya,Solar Ground
01-05-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-05-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-05-2019,0,Renewable,Meghalaya,Solar Offgrid
01-05-2019,0,Renewable,Meghalaya,Solar Hybrid
01-05-2019,0,Renewable,Meghalaya,Solar Ground Based
01-05-2019,0,Renewable,Meghalaya,Solar Rooftop
01-05-2019,0,Renewable,Meghalaya,Solar Hybrid
01-05-2019,0,Renewable,Meghalaya,Solar Offgrid
01-06-2019,0,Non-Renewable,Meghalaya,Thermal
01-06-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-06-2019,0,Non-Renewable,Meghalaya,Nuclear
01-06-2019,322,Non-Renewable,Meghalaya,Hydro
01-06-2019,32.53,Renewable,Meghalaya,Small Hydro
01-06-2019,0,Renewable,Meghalaya,Wind
01-06-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-06-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-06-2019,0,Renewable,Meghalaya,Bio Waste
01-06-2019,0,Renewable,Meghalaya,Solar Ground
01-06-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-06-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-06-2019,0,Renewable,Meghalaya,Solar Offgrid
01-06-2019,0,Renewable,Meghalaya,Solar Hybrid
01-06-2019,0,Renewable,Meghalaya,Solar Ground Based
01-06-2019,0,Renewable,Meghalaya,Solar Rooftop
01-06-2019,0,Renewable,Meghalaya,Solar Hybrid
01-06-2019,0,Renewable,Meghalaya,Solar Offgrid
01-07-2019,0,Non-Renewable,Meghalaya,Thermal
01-07-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-07-2019,0,Non-Renewable,Meghalaya,Nuclear
01-07-2019,322,Non-Renewable,Meghalaya,Hydro
01-07-2019,32.53,Renewable,Meghalaya,Small Hydro
01-07-2019,0,Renewable,Meghalaya,Wind
01-07-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-07-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-07-2019,0,Renewable,Meghalaya,Bio Waste
01-07-2019,0,Renewable,Meghalaya,Solar Ground
01-07-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-07-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-07-2019,0,Renewable,Meghalaya,Solar Offgrid
01-07-2019,0,Renewable,Meghalaya,Solar Hybrid
01-07-2019,0,Renewable,Meghalaya,Solar Ground Based
01-07-2019,0,Renewable,Meghalaya,Solar Rooftop
01-07-2019,0,Renewable,Meghalaya,Solar Hybrid
01-07-2019,0,Renewable,Meghalaya,Solar Offgrid
01-08-2019,0,Non-Renewable,Meghalaya,Thermal
01-08-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-08-2019,0,Non-Renewable,Meghalaya,Nuclear
01-08-2019,322,Non-Renewable,Meghalaya,Hydro
01-08-2019,32.53,Renewable,Meghalaya,Small Hydro
01-08-2019,0,Renewable,Meghalaya,Wind
01-08-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-08-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-08-2019,0,Renewable,Meghalaya,Bio Waste
01-08-2019,0,Renewable,Meghalaya,Solar Ground
01-08-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-08-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-08-2019,0,Renewable,Meghalaya,Solar Offgrid
01-08-2019,0,Renewable,Meghalaya,Solar Hybrid
01-08-2019,0,Renewable,Meghalaya,Solar Ground Based
01-08-2019,0,Renewable,Meghalaya,Solar Rooftop
01-08-2019,0,Renewable,Meghalaya,Solar Hybrid
01-08-2019,0,Renewable,Meghalaya,Solar Offgrid
01-09-2019,0,Non-Renewable,Meghalaya,Thermal
01-09-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-09-2019,0,Non-Renewable,Meghalaya,Nuclear
01-09-2019,322,Non-Renewable,Meghalaya,Hydro
01-10-2019,0,Non-Renewable,Meghalaya,Thermal
01-10-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-10-2019,0,Non-Renewable,Meghalaya,Nuclear
01-10-2019,322,Non-Renewable,Meghalaya,Hydro
01-10-2019,32.53,Renewable,Meghalaya,Small Hydro
01-10-2019,0,Renewable,Meghalaya,Wind
01-10-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-10-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-10-2019,0,Renewable,Meghalaya,Bio Waste
01-10-2019,0,Renewable,Meghalaya,Solar Ground
01-10-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-10-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-10-2019,0,Renewable,Meghalaya,Solar Offgrid
01-10-2019,0,Renewable,Meghalaya,Solar Hybrid
01-10-2019,0,Renewable,Meghalaya,Solar Ground Based
01-10-2019,0,Renewable,Meghalaya,Solar Rooftop
01-10-2019,0,Renewable,Meghalaya,Solar Hybrid
01-10-2019,0,Renewable,Meghalaya,Solar Offgrid
01-11-2019,0,Non-Renewable,Meghalaya,Thermal
01-11-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-11-2019,0,Non-Renewable,Meghalaya,Nuclear
01-11-2019,322,Non-Renewable,Meghalaya,Hydro
01-12-2019,0,Non-Renewable,Meghalaya,Thermal
01-12-2019,0,Non-Renewable,Meghalaya,Natural Gas
01-12-2019,0,Non-Renewable,Meghalaya,Nuclear
01-12-2019,322,Non-Renewable,Meghalaya,Hydro
01-12-2019,32.53,Renewable,Meghalaya,Small Hydro
01-12-2019,0,Renewable,Meghalaya,Wind
01-12-2019,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-12-2019,13.8,Renewable,Meghalaya,Bio Other Cogen
01-12-2019,0,Renewable,Meghalaya,Bio Waste
01-12-2019,0,Renewable,Meghalaya,Solar Ground
01-12-2019,0.12,Renewable,Meghalaya,Solar Rooftop
01-12-2019,0,Renewable,Meghalaya,Bio Waster Offgrid
01-12-2019,0,Renewable,Meghalaya,Solar Offgrid
01-12-2019,0,Renewable,Meghalaya,Solar Hybrid
01-12-2019,0,Renewable,Meghalaya,Solar Ground Based
01-12-2019,0,Renewable,Meghalaya,Solar Rooftop
01-12-2019,0,Renewable,Meghalaya,Solar Hybrid
01-12-2019,0,Renewable,Meghalaya,Solar Offgrid
01-01-2020,0,Non-Renewable,Meghalaya,Thermal
01-01-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-01-2020,0,Non-Renewable,Meghalaya,Nuclear
01-01-2020,322,Non-Renewable,Meghalaya,Hydro
01-01-2020,32.53,Renewable,Meghalaya,Small Hydro
01-01-2020,0,Renewable,Meghalaya,Wind
01-01-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-01-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-01-2020,0,Renewable,Meghalaya,Bio Waste
01-01-2020,0,Renewable,Meghalaya,Solar Ground
01-01-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-01-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-01-2020,0,Renewable,Meghalaya,Solar Offgrid
01-01-2020,0,Renewable,Meghalaya,Solar Hybrid
01-01-2020,0,Renewable,Meghalaya,Solar Ground Based
01-01-2020,0,Renewable,Meghalaya,Solar Rooftop
01-01-2020,0,Renewable,Meghalaya,Solar Hybrid
01-01-2020,0,Renewable,Meghalaya,Solar Offgrid
01-02-2020,0,Non-Renewable,Meghalaya,Thermal
01-02-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-02-2020,0,Non-Renewable,Meghalaya,Nuclear
01-02-2020,322,Non-Renewable,Meghalaya,Hydro
01-02-2020,32.53,Renewable,Meghalaya,Small Hydro
01-02-2020,0,Renewable,Meghalaya,Wind
01-02-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-02-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-02-2020,0,Renewable,Meghalaya,Bio Waste
01-02-2020,0,Renewable,Meghalaya,Solar Ground
01-02-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-02-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-02-2020,0,Renewable,Meghalaya,Solar Offgrid
01-02-2020,0,Renewable,Meghalaya,Solar Hybrid
01-02-2020,0,Renewable,Meghalaya,Solar Ground Based
01-02-2020,0,Renewable,Meghalaya,Solar Rooftop
01-02-2020,0,Renewable,Meghalaya,Solar Hybrid
01-02-2020,0,Renewable,Meghalaya,Solar Offgrid
01-03-2020,0,Non-Renewable,Meghalaya,Thermal
01-03-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-03-2020,0,Non-Renewable,Meghalaya,Nuclear
01-03-2020,322,Non-Renewable,Meghalaya,Hydro
01-03-2020,32.53,Renewable,Meghalaya,Small Hydro
01-03-2020,0,Renewable,Meghalaya,Wind
01-03-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-03-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-03-2020,0,Renewable,Meghalaya,Bio Waste
01-03-2020,0,Renewable,Meghalaya,Solar Ground
01-03-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-03-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-03-2020,0,Renewable,Meghalaya,Solar Offgrid
01-03-2020,0,Renewable,Meghalaya,Solar Hybrid
01-03-2020,0,Renewable,Meghalaya,Solar Ground Based
01-03-2020,0,Renewable,Meghalaya,Solar Rooftop
01-03-2020,0,Renewable,Meghalaya,Solar Hybrid
01-03-2020,0,Renewable,Meghalaya,Solar Offgrid
01-04-2020,0,Non-Renewable,Meghalaya,Thermal
01-04-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-04-2020,0,Non-Renewable,Meghalaya,Nuclear
01-04-2020,322,Non-Renewable,Meghalaya,Hydro
01-05-2020,0,Non-Renewable,Meghalaya,Thermal
01-05-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-05-2020,0,Non-Renewable,Meghalaya,Nuclear
01-05-2020,322,Non-Renewable,Meghalaya,Hydro
01-05-2020,32.53,Renewable,Meghalaya,Small Hydro
01-05-2020,0,Renewable,Meghalaya,Wind
01-05-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-05-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-05-2020,0,Renewable,Meghalaya,Bio Waste
01-05-2020,0,Renewable,Meghalaya,Solar Ground
01-05-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-05-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-05-2020,0,Renewable,Meghalaya,Solar Offgrid
01-05-2020,0,Renewable,Meghalaya,Solar Hybrid
01-05-2020,0,Renewable,Meghalaya,Solar Ground Based
01-05-2020,0,Renewable,Meghalaya,Solar Rooftop
01-05-2020,0,Renewable,Meghalaya,Solar Hybrid
01-05-2020,0,Renewable,Meghalaya,Solar Offgrid
01-06-2020,0,Non-Renewable,Meghalaya,Thermal
01-06-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-06-2020,0,Non-Renewable,Meghalaya,Nuclear
01-06-2020,322,Non-Renewable,Meghalaya,Hydro
01-06-2020,32.53,Renewable,Meghalaya,Small Hydro
01-06-2020,0,Renewable,Meghalaya,Wind
01-06-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-06-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-06-2020,0,Renewable,Meghalaya,Bio Waste
01-06-2020,0,Renewable,Meghalaya,Solar Ground
01-06-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-06-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-06-2020,0,Renewable,Meghalaya,Solar Offgrid
01-06-2020,0,Renewable,Meghalaya,Solar Hybrid
01-06-2020,0,Renewable,Meghalaya,Solar Ground Based
01-06-2020,0,Renewable,Meghalaya,Solar Rooftop
01-06-2020,0,Renewable,Meghalaya,Solar Hybrid
01-06-2020,0,Renewable,Meghalaya,Solar Offgrid
01-07-2020,0,Non-Renewable,Meghalaya,Thermal
01-07-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-07-2020,0,Non-Renewable,Meghalaya,Nuclear
01-07-2020,322,Non-Renewable,Meghalaya,Hydro
01-08-2020,0,Non-Renewable,Meghalaya,Thermal
01-08-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-08-2020,0,Non-Renewable,Meghalaya,Nuclear
01-08-2020,322,Non-Renewable,Meghalaya,Hydro
01-08-2020,32.53,Renewable,Meghalaya,Small Hydro
01-08-2020,0,Renewable,Meghalaya,Wind
01-08-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-08-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-08-2020,0,Renewable,Meghalaya,Bio Waste
01-08-2020,0,Renewable,Meghalaya,Solar Ground
01-08-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-08-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
01-08-2020,0,Renewable,Meghalaya,Solar Offgrid
01-08-2020,0,Renewable,Meghalaya,Solar Hybrid
01-08-2020,0,Renewable,Meghalaya,Solar Ground Based
01-08-2020,0,Renewable,Meghalaya,Solar Rooftop
01-08-2020,0,Renewable,Meghalaya,Solar Hybrid
01-08-2020,0,Renewable,Meghalaya,Solar Offgrid
01-09-2020,0,Non-Renewable,Meghalaya,Thermal
01-09-2020,0,Non-Renewable,Meghalaya,Natural Gas
01-09-2020,0,Non-Renewable,Meghalaya,Nuclear
01-09-2020,322,Non-Renewable,Meghalaya,Hydro
01-09-2020,32.53,Renewable,Meghalaya,Small Hydro
01-09-2020,0,Renewable,Meghalaya,Wind
01-09-2020,0,Renewable,Meghalaya,Bio Bagasse Cogen
01-09-2020,13.8,Renewable,Meghalaya,Bio Other Cogen
01-09-2020,0,Renewable,Meghalaya,Bio Waste
01-09-2020,0,Renewable,Meghalaya,Solar Ground
01-09-2020,0.12,Renewable,Meghalaya,Solar Rooftop
01-09-2020,0,Renewable,Meghalaya,Bio Waster Offgrid
