YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-05-2021,0,Renewable,Punjab,SolarinHybrid
01-05-2021,0,Renewable,Punjab,SolarGroundSolar
01-05-2021,0,Renewable,Punjab,SolarRooftopSolar
01-05-2021,0,Renewable,Punjab,SolarHybridSolarComp
01-05-2021,0,Renewable,Punjab,SolarOffgridSolar
01-05-2021,23.85,Renewable,Rajasthan,SmallHydro
01-05-2021,4326.82,Renewable,Rajasthan,Wind
01-05-2021,119.25,Renewable,Rajasthan,BioBagasseCogen
01-05-2021,2,Renewable,Rajasthan,BioOtherCogen
01-05-2021,0,Renewable,Rajasthan,BioWaste
01-05-2021,121.25,Renewable,Rajasthan,BioTotal
01-05-2021,5653.58,Renewable,Rajasthan,SolarGround
01-05-2021,419,Renewable,Rajasthan,SolarRoofTop
01-05-2021,6072.58,Renewable,Rajasthan,SolarTotal
01-05-2021,10544.5,Renewable,Rajasthan,TotalCapacity
01-05-2021,0,Renewable,Rajasthan,BioWasteOffgrid
01-05-2021,0,Renewable,Rajasthan,SolarOffgrid
01-05-2021,0,Renewable,Rajasthan,SolarinHybrid
01-05-2021,0,Renewable,Rajasthan,SolarGroundSolar
01-05-2021,0,Renewable,Rajasthan,SolarRooftopSolar
01-05-2021,0,Renewable,Rajasthan,SolarHybridSolarComp
01-05-2021,0,Renewable,Rajasthan,SolarOffgridSolar
01-05-2021,52.11,Renewable,Sikkim,SmallHydro
01-05-2021,0,Renewable,Sikkim,Wind
01-05-2021,0,Renewable,Sikkim,BioBagasseCogen
01-05-2021,0,Renewable,Sikkim,BioOtherCogen
01-05-2021,0,Renewable,Sikkim,BioWaste
01-05-2021,0,Renewable,Sikkim,BioTotal
01-05-2021,0,Renewable,Sikkim,SolarGround
01-05-2021,0.07,Renewable,Sikkim,SolarRoofTop
01-05-2021,0.07,Renewable,Sikkim,SolarTotal
01-05-2021,52.18,Renewable,Sikkim,TotalCapacity
01-05-2021,0,Renewable,Sikkim,BioWasteOffgrid
01-05-2021,0,Renewable,Sikkim,SolarOffgrid
01-05-2021,0,Renewable,Sikkim,SolarinHybrid
01-05-2021,0,Renewable,Sikkim,SolarGroundSolar
01-05-2021,0,Renewable,Sikkim,SolarRooftopSolar
01-05-2021,0,Renewable,Sikkim,SolarHybridSolarComp
01-05-2021,0,Renewable,Sikkim,SolarOffgridSolar
01-05-2021,123.05,Renewable,Tamil Nadu,SmallHydro
01-05-2021,9628.54,Renewable,Tamil Nadu,Wind
01-05-2021,969.1,Renewable,Tamil Nadu,BioBagasseCogen
01-05-2021,43.55,Renewable,Tamil Nadu,BioOtherCogen
01-05-2021,6.4,Renewable,Tamil Nadu,BioWaste
01-05-2021,1019.05,Renewable,Tamil Nadu,BioTotal
01-05-2021,4150.15,Renewable,Tamil Nadu,SolarGround
01-05-2021,325.06,Renewable,Tamil Nadu,SolarRoofTop
01-05-2021,4475.21,Renewable,Tamil Nadu,SolarTotal
01-05-2021,15245.85,Renewable,Tamil Nadu,TotalCapacity
01-05-2021,0,Renewable,Tamil Nadu,BioWasteOffgrid
01-05-2021,0,Renewable,Tamil Nadu,SolarOffgrid
01-05-2021,0,Renewable,Tamil Nadu,SolarinHybrid
01-05-2021,0,Renewable,Tamil Nadu,SolarGroundSolar
01-05-2021,0,Renewable,Tamil Nadu,SolarRooftopSolar
01-05-2021,0,Renewable,Tamil Nadu,SolarHybridSolarComp
01-05-2021,0,Renewable,Tamil Nadu,SolarOffgridSolar
01-05-2021,90.87,Renewable,Telangana,SmallHydro
01-05-2021,128.1,Renewable,Telangana,Wind
01-05-2021,158.1,Renewable,Telangana,BioBagasseCogen
01-05-2021,2,Renewable,Telangana,BioOtherCogen
01-05-2021,45.8,Renewable,Telangana,BioWaste
01-05-2021,205.9,Renewable,Telangana,BioTotal
01-05-2021,3784.27,Renewable,Telangana,SolarGround
01-05-2021,175.86,Renewable,Telangana,SolarRoofTop
01-05-2021,3960.13,Renewable,Telangana,SolarTotal
01-05-2021,4385,Renewable,Telangana,TotalCapacity
01-05-2021,0,Renewable,Telangana,BioWasteOffgrid
01-05-2021,0,Renewable,Telangana,SolarOffgrid
01-05-2021,0,Renewable,Telangana,SolarinHybrid
01-05-2021,0,Renewable,Telangana,SolarGroundSolar
01-05-2021,0,Renewable,Telangana,SolarRooftopSolar
01-05-2021,0,Renewable,Telangana,SolarHybridSolarComp
01-05-2021,0,Renewable,Telangana,SolarOffgridSolar
01-05-2021,16.01,Renewable,Tripura,SmallHydro
01-05-2021,0,Renewable,Tripura,Wind
01-05-2021,0,Renewable,Tripura,BioBagasseCogen
01-05-2021,0,Renewable,Tripura,BioOtherCogen
01-05-2021,0,Renewable,Tripura,BioWaste
01-05-2021,0,Renewable,Tripura,BioTotal
01-05-2021,5,Renewable,Tripura,SolarGround
01-05-2021,4.41,Renewable,Tripura,SolarRoofTop
01-05-2021,9.41,Renewable,Tripura,SolarTotal
01-05-2021,25.42,Renewable,Tripura,TotalCapacity
01-05-2021,0,Renewable,Tripura,BioWasteOffgrid
01-05-2021,0,Renewable,Tripura,SolarOffgrid
01-05-2021,0,Renewable,Tripura,SolarinHybrid
01-05-2021,0,Renewable,Tripura,SolarGroundSolar
01-05-2021,0,Renewable,Tripura,SolarRooftopSolar
01-05-2021,0,Renewable,Tripura,SolarHybridSolarComp
01-05-2021,0,Renewable,Tripura,SolarOffgridSolar
01-05-2021,49.1,Renewable,Uttar Pradesh,SmallHydro
01-05-2021,0,Renewable,Uttar Pradesh,Wind
01-05-2021,1957.5,Renewable,Uttar Pradesh,BioBagasseCogen
01-05-2021,159.76,Renewable,Uttar Pradesh,BioOtherCogen
01-05-2021,0,Renewable,Uttar Pradesh,BioWaste
01-05-2021,2117.26,Renewable,Uttar Pradesh,BioTotal
01-05-2021,1561.5,Renewable,Uttar Pradesh,SolarGround
01-05-2021,257.25,Renewable,Uttar Pradesh,SolarRoofTop
01-05-2021,1818.75,Renewable,Uttar Pradesh,SolarTotal
01-05-2021,3985.11,Renewable,Uttar Pradesh,TotalCapacity
01-05-2021,0,Renewable,Uttar Pradesh,BioWasteOffgrid
01-05-2021,0,Renewable,Uttar Pradesh,SolarOffgrid
01-05-2021,0,Renewable,Uttar Pradesh,SolarinHybrid
01-05-2021,0,Renewable,Uttar Pradesh,SolarGroundSolar
01-05-2021,0,Renewable,Uttar Pradesh,SolarRooftopSolar
01-05-2021,0,Renewable,Uttar Pradesh,SolarHybridSolarComp
01-05-2021,0,Renewable,Uttar Pradesh,SolarOffgridSolar
01-05-2021,214.32,Renewable,Uttarakhand,SmallHydro
01-05-2021,0,Renewable,Uttarakhand,Wind
01-05-2021,72.72,Renewable,Uttarakhand,BioBagasseCogen
01-05-2021,57.5,Renewable,Uttarakhand,BioOtherCogen
01-05-2021,0,Renewable,Uttarakhand,BioWaste
01-05-2021,130.22,Renewable,Uttarakhand,BioTotal
01-05-2021,254.78,Renewable,Uttarakhand,SolarGround
01-05-2021,113.63,Renewable,Uttarakhand,SolarRoofTop
01-05-2021,368.41,Renewable,Uttarakhand,SolarTotal
01-05-2021,712.95,Renewable,Uttarakhand,TotalCapacity
01-05-2021,0,Renewable,Uttarakhand,BioWasteOffgrid
01-05-2021,0,Renewable,Uttarakhand,SolarOffgrid
01-05-2021,0,Renewable,Uttarakhand,SolarinHybrid
01-05-2021,0,Renewable,Uttarakhand,SolarGroundSolar
01-05-2021,0,Renewable,Uttarakhand,SolarRooftopSolar
01-05-2021,0,Renewable,Uttarakhand,SolarHybridSolarComp
01-05-2021,0,Renewable,Uttarakhand,SolarOffgridSolar
01-05-2021,98.5,Renewable,West Bengal,SmallHydro
01-05-2021,0,Renewable,West Bengal,Wind
01-05-2021,300,Renewable,West Bengal,BioBagasseCogen
01-05-2021,19.92,Renewable,West Bengal,BioOtherCogen
01-05-2021,0,Renewable,West Bengal,BioWaste
01-05-2021,319.92,Renewable,West Bengal,BioTotal
01-05-2021,100,Renewable,West Bengal,SolarGround
01-05-2021,49.84,Renewable,West Bengal,SolarRoofTop
01-05-2021,149.84,Renewable,West Bengal,SolarTotal
01-05-2021,568.26,Renewable,West Bengal,TotalCapacity
01-05-2021,0,Renewable,West Bengal,BioWasteOffgrid
01-05-2021,0,Renewable,West Bengal,SolarOffgrid
01-05-2021,0,Renewable,West Bengal,SolarinHybrid
01-05-2021,0,Renewable,West Bengal,SolarGroundSolar
01-05-2021,0,Renewable,West Bengal,SolarRooftopSolar
01-05-2021,0,Renewable,West Bengal,SolarHybridSolarComp
01-05-2021,0,Renewable,West Bengal,SolarOffgridSolar
01-05-2021,5.25,Renewable,Andaman & Nicobar,SmallHydro
01-05-2021,0,Renewable,Andaman & Nicobar,Wind
01-05-2021,0,Renewable,Andaman & Nicobar,BioBagasseCogen
01-05-2021,0,Renewable,Andaman & Nicobar,BioOtherCogen
01-05-2021,0,Renewable,Andaman & Nicobar,BioWaste
01-05-2021,0,Renewable,Andaman & Nicobar,BioTotal
01-05-2021,24.63,Renewable,Andaman & Nicobar,SolarGround
01-05-2021,4.59,Renewable,Andaman & Nicobar,SolarRoofTop
01-05-2021,29.22,Renewable,Andaman & Nicobar,SolarTotal
01-05-2021,34.47,Renewable,Andaman & Nicobar,TotalCapacity
01-05-2021,0,Renewable,Andaman & Nicobar,BioWasteOffgrid
01-05-2021,0,Renewable,Andaman & Nicobar,SolarOffgrid
01-05-2021,0,Renewable,Andaman & Nicobar,SolarinHybrid
01-05-2021,0,Renewable,Andaman & Nicobar,SolarGroundSolar
01-05-2021,0,Renewable,Andaman & Nicobar,SolarRooftopSolar
01-05-2021,0,Renewable,Andaman & Nicobar,SolarHybridSolarComp
01-05-2021,0,Renewable,Andaman & Nicobar,SolarOffgridSolar
01-05-2021,0,Renewable,Chandigarh,SmallHydro
01-05-2021,0,Renewable,Chandigarh,Wind
01-05-2021,0,Renewable,Chandigarh,BioBagasseCogen
01-05-2021,0,Renewable,Chandigarh,BioOtherCogen
01-05-2021,0,Renewable,Chandigarh,BioWaste
01-05-2021,0,Renewable,Chandigarh,BioTotal
01-05-2021,6.34,Renewable,Chandigarh,SolarGround
01-05-2021,43.03,Renewable,Chandigarh,SolarRoofTop
01-05-2021,49.37,Renewable,Chandigarh,SolarTotal
01-05-2021,49.37,Renewable,Chandigarh,TotalCapacity
01-05-2021,0,Renewable,Chandigarh,BioWasteOffgrid
01-05-2021,0,Renewable,Chandigarh,SolarOffgrid
01-05-2021,0,Renewable,Chandigarh,SolarinHybrid
01-05-2021,0,Renewable,Chandigarh,SolarGroundSolar
01-05-2021,0,Renewable,Chandigarh,SolarRooftopSolar
01-05-2021,0,Renewable,Chandigarh,SolarHybridSolarComp
01-05-2021,0,Renewable,Chandigarh,SolarOffgridSolar
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SmallHydro
01-05-2021,0,Renewable,Dadar & Nagar Haveli,Wind
01-05-2021,0,Renewable,Dadar & Nagar Haveli,BioBagasseCogen
01-05-2021,0,Renewable,Dadar & Nagar Haveli,BioOtherCogen
01-05-2021,0,Renewable,Dadar & Nagar Haveli,BioWaste
01-05-2021,0,Renewable,Dadar & Nagar Haveli,BioTotal
01-05-2021,2.49,Renewable,Dadar & Nagar Haveli,SolarGround
01-05-2021,2.97,Renewable,Dadar & Nagar Haveli,SolarRoofTop
01-05-2021,5.46,Renewable,Dadar & Nagar Haveli,SolarTotal
01-05-2021,5.46,Renewable,Dadar & Nagar Haveli,TotalCapacity
01-05-2021,0,Renewable,Dadar & Nagar Haveli,BioWasteOffgrid
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarOffgrid
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarinHybrid
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarGroundSolar
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarRooftopSolar
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarHybridSolarComp
01-05-2021,0,Renewable,Dadar & Nagar Haveli,SolarOffgridSolar
01-05-2021,0,Renewable,Daman & Diu,SmallHydro
01-05-2021,0,Renewable,Daman & Diu,Wind
01-05-2021,0,Renewable,Daman & Diu,BioBagasseCogen
01-05-2021,0,Renewable,Daman & Diu,BioOtherCogen
01-05-2021,0,Renewable,Daman & Diu,BioWaste
01-05-2021,0,Renewable,Daman & Diu,BioTotal
01-05-2021,10.15,Renewable,Daman & Diu,SolarGround
01-05-2021,30.51,Renewable,Daman & Diu,SolarRoofTop
01-05-2021,40.66,Renewable,Daman & Diu,SolarTotal
01-05-2021,40.66,Renewable,Daman & Diu,TotalCapacity
01-05-2021,0,Renewable,Daman & Diu,BioWasteOffgrid
01-05-2021,0,Renewable,Daman & Diu,SolarOffgrid
01-05-2021,0,Renewable,Daman & Diu,SolarinHybrid
01-05-2021,0,Renewable,Daman & Diu,SolarGroundSolar
01-05-2021,0,Renewable,Daman & Diu,SolarRooftopSolar
01-05-2021,0,Renewable,Daman & Diu,SolarHybridSolarComp
01-05-2021,0,Renewable,Daman & Diu,SolarOffgridSolar
01-05-2021,0,Renewable,Delhi,SmallHydro
01-05-2021,0,Renewable,Delhi,Wind
01-05-2021,0,Renewable,Delhi,BioBagasseCogen
01-05-2021,0,Renewable,Delhi,BioOtherCogen
01-05-2021,52,Renewable,Delhi,BioWaste
01-05-2021,52,Renewable,Delhi,BioTotal
01-05-2021,8.96,Renewable,Delhi,SolarGround
01-05-2021,184.01,Renewable,Delhi,SolarRoofTop
01-05-2021,192.97,Renewable,Delhi,SolarTotal
01-05-2021,244.97,Renewable,Delhi,TotalCapacity
01-05-2021,0,Renewable,Delhi,BioWasteOffgrid
01-05-2021,0,Renewable,Delhi,SolarOffgrid
01-05-2021,0,Renewable,Delhi,SolarinHybrid
01-05-2021,0,Renewable,Delhi,SolarGroundSolar
01-05-2021,0,Renewable,Delhi,SolarRooftopSolar
01-05-2021,0,Renewable,Delhi,SolarHybridSolarComp
01-05-2021,0,Renewable,Delhi,SolarOffgridSolar
01-05-2021,0,Renewable,Lakshwadeep,SmallHydro
01-05-2021,0,Renewable,Lakshwadeep,Wind
01-05-2021,0,Renewable,Lakshwadeep,BioBagasseCogen
01-05-2021,0,Renewable,Lakshwadeep,BioOtherCogen
01-05-2021,0,Renewable,Lakshwadeep,BioWaste
01-05-2021,0,Renewable,Lakshwadeep,BioTotal
01-05-2021,0.75,Renewable,Lakshwadeep,SolarGround
01-05-2021,0,Renewable,Lakshwadeep,SolarRoofTop
01-05-2021,0.75,Renewable,Lakshwadeep,SolarTotal
01-05-2021,0.75,Renewable,Lakshwadeep,TotalCapacity
01-05-2021,0,Renewable,Lakshwadeep,BioWasteOffgrid
01-05-2021,0,Renewable,Lakshwadeep,SolarOffgrid
01-05-2021,0,Renewable,Lakshwadeep,SolarinHybrid
01-05-2021,0,Renewable,Lakshwadeep,SolarGroundSolar
01-05-2021,0,Renewable,Lakshwadeep,SolarRooftopSolar
01-05-2021,0,Renewable,Lakshwadeep,SolarHybridSolarComp
01-05-2021,0,Renewable,Lakshwadeep,SolarOffgridSolar
01-05-2021,0,Renewable,Pondicherry,SmallHydro
01-05-2021,0,Renewable,Pondicherry,Wind
01-05-2021,0,Renewable,Pondicherry,BioBagasseCogen
01-05-2021,0,Renewable,Pondicherry,BioOtherCogen
01-05-2021,0,Renewable,Pondicherry,BioWaste
01-05-2021,0,Renewable,Pondicherry,BioTotal
01-05-2021,0.03,Renewable,Pondicherry,SolarGround
01-05-2021,9.3,Renewable,Pondicherry,SolarRoofTop
01-05-2021,9.33,Renewable,Pondicherry,SolarTotal
01-05-2021,9.33,Renewable,Pondicherry,TotalCapacity
01-05-2021,0,Renewable,Pondicherry,BioWasteOffgrid
01-05-2021,0,Renewable,Pondicherry,SolarOffgrid
01-05-2021,0,Renewable,Pondicherry,SolarinHybrid
01-05-2021,0,Renewable,Pondicherry,SolarGroundSolar
01-05-2021,0,Renewable,Pondicherry,SolarRooftopSolar
01-05-2021,0,Renewable,Pondicherry,SolarHybridSolarComp
01-05-2021,0,Renewable,Pondicherry,SolarOffgridSolar
01-05-2021,0,Renewable,Others,SmallHydro
01-05-2021,4.3,Renewable,Others,Wind
01-05-2021,0,Renewable,Others,BioBagasseCogen
01-05-2021,0,Renewable,Others,BioOtherCogen
01-05-2021,0,Renewable,Others,BioWaste
01-05-2021,0,Renewable,Others,BioTotal
01-05-2021,0,Renewable,Others,SolarGround
01-05-2021,0,Renewable,Others,SolarRoofTop
01-05-2021,0,Renewable,Others,SolarTotal
01-05-2021,4.3,Renewable,Others,TotalCapacity
01-05-2021,0,Renewable,Others,BioWasteOffgrid
01-05-2021,0,Renewable,Others,SolarOffgrid
01-05-2021,0,Renewable,Others,SolarinHybrid
01-05-2021,0,Renewable,Others,SolarGroundSolar
01-05-2021,0,Renewable,Others,SolarRooftopSolar
01-05-2021,0,Renewable,Others,SolarHybridSolarComp
01-05-2021,0,Renewable,Others,SolarOffgridSolar
01-05-2021,0,Renewable,Ladakh,SmallHydro
01-05-2021,0,Renewable,Ladakh,Wind
01-05-2021,0,Renewable,Ladakh,BioBagasseCogen
01-05-2021,0,Renewable,Ladakh,BioOtherCogen
01-05-2021,0,Renewable,Ladakh,BioWaste
01-05-2021,0,Renewable,Ladakh,BioTotal
01-05-2021,0,Renewable,Ladakh,SolarGround
01-05-2021,0,Renewable,Ladakh,SolarRoofTop
01-05-2021,0,Renewable,Ladakh,SolarTotal
01-05-2021,0,Renewable,Ladakh,TotalCapacity
01-05-2021,0,Renewable,Ladakh,BioWasteOffgrid
01-05-2021,0,Renewable,Ladakh,SolarOffgrid
01-05-2021,0,Renewable,Ladakh,SolarinHybrid
01-05-2021,0,Renewable,Ladakh,SolarGroundSolar
01-05-2021,0,Renewable,Ladakh,SolarRooftopSolar
01-05-2021,0,Renewable,Ladakh,SolarHybridSolarComp
01-05-2021,0,Renewable,Ladakh,SolarOffgridSolar
01-07-2021,162.11,Renewable,Andhra Pradesh,SmallHydro
01-07-2021,4096.65,Renewable,Andhra Pradesh,Wind
01-07-2021,378.1,Renewable,Andhra Pradesh,BioBagasseCogen
01-07-2021,105.57,Renewable,Andhra Pradesh,BioOtherCogen
01-07-2021,23.16,Renewable,Andhra Pradesh,BioWaste
01-07-2021,536.04,Renewable,Andhra Pradesh,BioTotal
01-07-2021,4121.01,Renewable,Andhra Pradesh,SolarGround
01-07-2021,138.26,Renewable,Andhra Pradesh,SolarRoofTop
01-07-2021,4347.61,Renewable,Andhra Pradesh,SolarTotal
01-07-2021,9142.41,Renewable,Andhra Pradesh,TotalCapacity
01-07-2021,29.21,Renewable,Andhra Pradesh,BioWasteOffgrid
01-07-2021,88.34,Renewable,Andhra Pradesh,SolarOffgrid
01-07-2021,0,Renewable,Andhra Pradesh,SolarinHybrid
01-07-2021,0,Renewable,Andhra Pradesh,SolarGroundSolar
01-07-2021,0,Renewable,Andhra Pradesh,SolarRooftopSolar
01-07-2021,0,Renewable,Andhra Pradesh,SolarHybridSolarComp
01-07-2021,0,Renewable,Andhra Pradesh,SolarOffgridSolar
01-07-2021,131.105,Renewable,Arunachal Pradesh,SmallHydro
01-07-2021,0,Renewable,Arunachal Pradesh,Wind
01-07-2021,0,Renewable,Arunachal Pradesh,BioBagasseCogen
01-07-2021,0,Renewable,Arunachal Pradesh,BioOtherCogen
01-07-2021,0,Renewable,Arunachal Pradesh,BioWaste
01-07-2021,0,Renewable,Arunachal Pradesh,BioTotal
01-07-2021,1.27,Renewable,Arunachal Pradesh,SolarGround
01-07-2021,4.34,Renewable,Arunachal Pradesh,SolarRoofTop
01-07-2021,11.17,Renewable,Arunachal Pradesh,SolarTotal
01-07-2021,142.275,Renewable,Arunachal Pradesh,TotalCapacity
01-07-2021,0,Renewable,Arunachal Pradesh,BioWasteOffgrid
01-07-2021,5.56,Renewable,Arunachal Pradesh,SolarOffgrid
01-07-2021,0,Renewable,Arunachal Pradesh,SolarinHybrid
01-07-2021,0,Renewable,Arunachal Pradesh,SolarGroundSolar
01-07-2021,0,Renewable,Arunachal Pradesh,SolarRooftopSolar
01-07-2021,0,Renewable,Arunachal Pradesh,SolarHybridSolarComp
01-07-2021,0,Renewable,Arunachal Pradesh,SolarOffgridSolar
01-07-2021,34.11,Renewable,Assam,SmallHydro
01-07-2021,0,Renewable,Assam,Wind
01-07-2021,0,Renewable,Assam,BioBagasseCogen
01-07-2021,2,Renewable,Assam,BioOtherCogen
01-07-2021,0,Renewable,Assam,BioWaste
01-07-2021,2,Renewable,Assam,BioTotal
01-07-2021,25.67,Renewable,Assam,SolarGround
01-07-2021,33.48,Renewable,Assam,SolarRoofTop
01-07-2021,68.38,Renewable,Assam,SolarTotal
01-07-2021,104.49,Renewable,Assam,TotalCapacity
01-07-2021,0,Renewable,Assam,BioWasteOffgrid
01-07-2021,9.23,Renewable,Assam,SolarOffgrid
01-07-2021,0,Renewable,Assam,SolarinHybrid
01-07-2021,0,Renewable,Assam,SolarGroundSolar
01-07-2021,0,Renewable,Assam,SolarRooftopSolar
01-07-2021,0,Renewable,Assam,SolarHybridSolarComp
01-07-2021,0,Renewable,Assam,SolarOffgridSolar
01-07-2021,70.7,Renewable,Bihar,SmallHydro
01-07-2021,0,Renewable,Bihar,Wind
01-07-2021,112.5,Renewable,Bihar,BioBagasseCogen
01-07-2021,12.2,Renewable,Bihar,BioOtherCogen
01-07-2021,0,Renewable,Bihar,BioWaste
01-07-2021,125.7,Renewable,Bihar,BioTotal
01-07-2021,138.93,Renewable,Bihar,SolarGround
01-07-2021,30.55,Renewable,Bihar,SolarRoofTop
01-07-2021,190.46,Renewable,Bihar,SolarTotal
01-07-2021,386.86,Renewable,Bihar,TotalCapacity
01-07-2021,1,Renewable,Bihar,BioWasteOffgrid
01-07-2021,20.98,Renewable,Bihar,SolarOffgrid
01-07-2021,0,Renewable,Bihar,SolarinHybrid
01-07-2021,0,Renewable,Bihar,SolarGroundSolar
01-07-2021,0,Renewable,Bihar,SolarRooftopSolar
01-07-2021,0,Renewable,Bihar,SolarHybridSolarComp
01-07-2021,0,Renewable,Bihar,SolarOffgridSolar
01-07-2021,76,Renewable,Chhatisgarh,SmallHydro
01-07-2021,0,Renewable,Chhatisgarh,Wind
01-07-2021,267.4,Renewable,Chhatisgarh,BioBagasseCogen
01-07-2021,2.5,Renewable,Chhatisgarh,BioOtherCogen
01-07-2021,0,Renewable,Chhatisgarh,BioWaste
01-07-2021,270.31,Renewable,Chhatisgarh,BioTotal
01-07-2021,277.14,Renewable,Chhatisgarh,SolarGround
01-07-2021,30.89,Renewable,Chhatisgarh,SolarRoofTop
01-07-2021,500.77,Renewable,Chhatisgarh,SolarTotal
01-07-2021,847.08,Renewable,Chhatisgarh,TotalCapacity
01-07-2021,0.41,Renewable,Chhatisgarh,BioWasteOffgrid
01-07-2021,192.74,Renewable,Chhatisgarh,SolarOffgrid
01-07-2021,0,Renewable,Chhatisgarh,SolarinHybrid
01-07-2021,0,Renewable,Chhatisgarh,SolarGroundSolar
01-07-2021,0,Renewable,Chhatisgarh,SolarRooftopSolar
01-07-2021,0,Renewable,Chhatisgarh,SolarHybridSolarComp
01-07-2021,0,Renewable,Chhatisgarh,SolarOffgridSolar
01-07-2021,0.05,Renewable,Goa,SmallHydro
01-07-2021,0,Renewable,Goa,Wind
01-07-2021,0,Renewable,Goa,BioBagasseCogen
01-07-2021,0,Renewable,Goa,BioOtherCogen
01-07-2021,0.34,Renewable,Goa,BioWaste
01-07-2021,0.34,Renewable,Goa,BioTotal
01-07-2021,0.95,Renewable,Goa,SolarGround
01-07-2021,6.49,Renewable,Goa,SolarRoofTop
01-07-2021,7.56,Renewable,Goa,SolarTotal
01-07-2021,7.95,Renewable,Goa,TotalCapacity
01-07-2021,0,Renewable,Goa,BioWasteOffgrid
01-07-2021,0.12,Renewable,Goa,SolarOffgrid
01-07-2021,0,Renewable,Goa,SolarinHybrid
01-07-2021,0,Renewable,Goa,SolarGroundSolar
01-07-2021,0,Renewable,Goa,SolarRooftopSolar
01-07-2021,0,Renewable,Goa,SolarHybridSolarComp
01-07-2021,0,Renewable,Goa,SolarOffgridSolar
01-07-2021,82.69,Renewable,Gujarat,SmallHydro
01-07-2021,8782.12,Renewable,Gujarat,Wind
01-07-2021,65.3,Renewable,Gujarat,BioBagasseCogen
01-07-2021,12,Renewable,Gujarat,BioOtherCogen
01-07-2021,0,Renewable,Gujarat,BioWaste
01-07-2021,99.87,Renewable,Gujarat,BioTotal
01-07-2021,3901.16,Renewable,Gujarat,SolarGround
01-07-2021,1277.94,Renewable,Gujarat,SolarRoofTop
01-07-2021,5219.66,Renewable,Gujarat,SolarTotal
01-07-2021,14184.34,Renewable,Gujarat,TotalCapacity
01-07-2021,22.57,Renewable,Gujarat,BioWasteOffgrid
01-07-2021,40.56,Renewable,Gujarat,SolarOffgrid
01-07-2021,0,Renewable,Gujarat,SolarinHybrid
01-07-2021,0,Renewable,Gujarat,SolarGroundSolar
01-07-2021,0,Renewable,Gujarat,SolarRooftopSolar
01-07-2021,0,Renewable,Gujarat,SolarHybridSolarComp
01-07-2021,0,Renewable,Gujarat,SolarOffgridSolar
01-07-2021,73.5,Renewable,Haryana,SmallHydro
01-07-2021,0,Renewable,Haryana,Wind
01-07-2021,121.4,Renewable,Haryana,BioBagasseCogen
01-07-2021,89.26,Renewable,Haryana,BioOtherCogen
01-07-2021,1.2,Renewable,Haryana,BioWaste
01-07-2021,216.75,Renewable,Haryana,BioTotal
01-07-2021,195.8,Renewable,Haryana,SolarGround
01-07-2021,349.07,Renewable,Haryana,SolarRoofTop
01-07-2021,658.35,Renewable,Haryana,SolarTotal
01-07-2021,948.6,Renewable,Haryana,TotalCapacity
01-07-2021,4.89,Renewable,Haryana,BioWasteOffgrid
01-07-2021,113.48,Renewable,Haryana,SolarOffgrid
01-07-2021,0,Renewable,Haryana,SolarinHybrid
01-07-2021,0,Renewable,Haryana,SolarGroundSolar
01-07-2021,0,Renewable,Haryana,SolarRooftopSolar
01-07-2021,0,Renewable,Haryana,SolarHybridSolarComp
01-07-2021,0,Renewable,Haryana,SolarOffgridSolar
01-07-2021,936.11,Renewable,Himachal Pradesh,SmallHydro
01-07-2021,0,Renewable,Himachal Pradesh,Wind
01-07-2021,0,Renewable,Himachal Pradesh,BioBagasseCogen
01-07-2021,9.2,Renewable,Himachal Pradesh,BioOtherCogen
01-07-2021,0,Renewable,Himachal Pradesh,BioWaste
01-07-2021,10.2,Renewable,Himachal Pradesh,BioTotal
01-07-2021,25.75,Renewable,Himachal Pradesh,SolarGround
01-07-2021,19.29,Renewable,Himachal Pradesh,SolarRoofTop
01-07-2021,56.56,Renewable,Himachal Pradesh,SolarTotal
01-07-2021,1002.87,Renewable,Himachal Pradesh,TotalCapacity
01-07-2021,1,Renewable,Himachal Pradesh,BioWasteOffgrid
01-07-2021,11.52,Renewable,Himachal Pradesh,SolarOffgrid
01-07-2021,0,Renewable,Himachal Pradesh,SolarinHybrid
01-07-2021,0,Renewable,Himachal Pradesh,SolarGroundSolar
01-07-2021,0,Renewable,Himachal Pradesh,SolarRooftopSolar
01-07-2021,0,Renewable,Himachal Pradesh,SolarHybridSolarComp
01-07-2021,0,Renewable,Himachal Pradesh,SolarOffgridSolar
01-07-2021,146.34,Renewable,Jammu & Kashmir,SmallHydro
01-07-2021,0,Renewable,Jammu & Kashmir,Wind
01-07-2021,0,Renewable,Jammu & Kashmir,BioBagasseCogen
01-07-2021,0,Renewable,Jammu & Kashmir,BioOtherCogen
01-07-2021,0,Renewable,Jammu & Kashmir,BioWaste
01-07-2021,0,Renewable,Jammu & Kashmir,BioTotal
01-07-2021,2.49,Renewable,Jammu & Kashmir,SolarGround
01-07-2021,17.55,Renewable,Jammu & Kashmir,SolarRoofTop
